;day_id;year;month;day;time_id;station_id;value;latitude;longitude
222;201941;2019;4;1;22;28079056;0.6;40.3850336;-3.7187679
223;201941;2019;4;1;22;28079039;0.5;40.4782322;-3.7115364
224;201941;2019;4;1;22;28079018;0.5;40.3947825;-3.7318356
225;201941;2019;4;1;22;28079057;0.5;40.4942012;-3.6605173
226;201941;2019;4;1;22;28079024;0.2;40.4193577;-3.7473445
227;201941;2019;4;1;23;28079057;0.4;40.4942012;-3.6605173
228;201941;2019;4;1;23;28079056;0.2;40.3850336;-3.7187679
229;201941;2019;4;1;23;28079018;0.3;40.3947825;-3.7318356
230;201941;2019;4;1;23;28079004;0.4;40.4238823;-3.7122567
231;201941;2019;4;1;23;28079024;0.2;40.4193577;-3.7473445
232;201941;2019;4;1;23;28079039;0.3;40.4782322;-3.7115364
233;201941;2019;4;1;23;28079016;0.3;40.4400457;-3.6392422
234;201941;2019;4;1;23;28079008;0.2;40.4215533;-3.6823158
235;201941;2019;4;1;23;28079035;0.7;40.4192091;-3.7031662
236;201941;2019;4;1;23;28079036;0.3;40.4079517;-3.6453104
237;201942;2019;4;2;0;28079008;0.1;40.4215533;-3.6823158
238;201942;2019;4;2;0;28079018;0.4;40.3947825;-3.7318356
239;201942;2019;4;2;0;28079016;0.3;40.4400457;-3.6392422
240;201942;2019;4;2;0;28079035;0.5;40.4192091;-3.7031662
241;201942;2019;4;2;0;28079039;0.3;40.4782322;-3.7115364
242;201942;2019;4;2;0;28079024;0.2;40.4193577;-3.7473445
243;201942;2019;4;2;0;28079056;0.3;40.3850336;-3.7187679
244;201942;2019;4;2;0;28079004;0.3;40.4238823;-3.7122567
245;201942;2019;4;2;0;28079036;0.3;40.4079517;-3.6453104
246;201942;2019;4;2;0;28079057;0.3;40.4942012;-3.6605173
247;201942;2019;4;2;1;28079008;0.1;40.4215533;-3.6823158
248;201942;2019;4;2;1;28079018;0.4;40.3947825;-3.7318356
249;201942;2019;4;2;1;28079036;0.3;40.4079517;-3.6453104
250;201942;2019;4;2;1;28079056;0.3;40.3850336;-3.7187679
251;201942;2019;4;2;1;28079039;0.3;40.4782322;-3.7115364
252;201942;2019;4;2;1;28079035;0.5;40.4192091;-3.7031662
253;201942;2019;4;2;1;28079024;0.2;40.4193577;-3.7473445
254;201942;2019;4;2;1;28079004;0.3;40.4238823;-3.7122567
255;201942;2019;4;2;1;28079016;0.3;40.4400457;-3.6392422
256;201942;2019;4;2;1;28079057;0.3;40.4942012;-3.6605173
257;201942;2019;4;2;2;28079035;0.6;40.4192091;-3.7031662
258;201942;2019;4;2;2;28079008;0.1;40.4215533;-3.6823158
259;201942;2019;4;2;2;28079018;0.4;40.3947825;-3.7318356
260;201942;2019;4;2;2;28079024;0.2;40.4193577;-3.7473445
261;201942;2019;4;2;2;28079057;0.3;40.4942012;-3.6605173
262;201942;2019;4;2;2;28079056;0.3;40.3850336;-3.7187679
263;201942;2019;4;2;2;28079039;0.2;40.4782322;-3.7115364
264;201942;2019;4;2;2;28079004;0.4;40.4238823;-3.7122567
265;201942;2019;4;2;2;28079016;0.2;40.4400457;-3.6392422
266;201942;2019;4;2;2;28079036;0.2;40.4079517;-3.6453104
267;201942;2019;4;2;3;28079008;0.1;40.4215533;-3.6823158
268;201942;2019;4;2;3;28079039;0.2;40.4782322;-3.7115364
269;201942;2019;4;2;3;28079056;0.2;40.3850336;-3.7187679
270;201942;2019;4;2;3;28079024;0.2;40.4193577;-3.7473445
271;201942;2019;4;2;3;28079036;0.2;40.4079517;-3.6453104
272;201942;2019;4;2;3;28079018;0.4;40.3947825;-3.7318356
273;201942;2019;4;2;3;28079016;0.2;40.4400457;-3.6392422
274;201942;2019;4;2;3;28079057;0.3;40.4942012;-3.6605173
275;201942;2019;4;2;3;28079035;0.9;40.4192091;-3.7031662
276;201942;2019;4;2;3;28079004;0.4;40.4238823;-3.7122567
277;201942;2019;4;2;4;28079036;0.2;40.4079517;-3.6453104
278;201942;2019;4;2;4;28079039;0.2;40.4782322;-3.7115364
279;201942;2019;4;2;4;28079035;0.5;40.4192091;-3.7031662
280;201942;2019;4;2;4;28079024;0.2;40.4193577;-3.7473445
281;201942;2019;4;2;4;28079056;0.2;40.3850336;-3.7187679
282;201942;2019;4;2;4;28079018;0.4;40.3947825;-3.7318356
283;201942;2019;4;2;4;28079057;0.2;40.4942012;-3.6605173
284;201942;2019;4;2;4;28079016;0.2;40.4400457;-3.6392422
285;201942;2019;4;2;4;28079008;0.1;40.4215533;-3.6823158
286;201942;2019;4;2;4;28079004;0.3;40.4238823;-3.7122567
287;201942;2019;4;2;5;28079018;0.4;40.3947825;-3.7318356
288;201942;2019;4;2;5;28079008;0.1;40.4215533;-3.6823158
289;201942;2019;4;2;5;28079004;0.4;40.4238823;-3.7122567
290;201942;2019;4;2;5;28079035;0.6;40.4192091;-3.7031662
291;201942;2019;4;2;5;28079056;0.2;40.3850336;-3.7187679
292;201942;2019;4;2;5;28079036;0.3;40.4079517;-3.6453104
293;201942;2019;4;2;5;28079039;0.2;40.4782322;-3.7115364
294;201942;2019;4;2;5;28079024;0.2;40.4193577;-3.7473445
295;201942;2019;4;2;5;28079016;0.2;40.4400457;-3.6392422
296;201942;2019;4;2;5;28079057;0.3;40.4942012;-3.6605173
297;201942;2019;4;2;6;28079035;0.7;40.4192091;-3.7031662
298;201942;2019;4;2;6;28079057;0.3;40.4942012;-3.6605173
299;201942;2019;4;2;6;28079008;0.1;40.4215533;-3.6823158
300;201942;2019;4;2;6;28079018;0.4;40.3947825;-3.7318356
301;201942;2019;4;2;6;28079004;0.4;40.4238823;-3.7122567
302;201942;2019;4;2;6;28079016;0.3;40.4400457;-3.6392422
303;201942;2019;4;2;6;28079056;0.3;40.3850336;-3.7187679
304;201942;2019;4;2;6;28079024;0.2;40.4193577;-3.7473445
305;201942;2019;4;2;6;28079036;0.3;40.4079517;-3.6453104
306;201942;2019;4;2;6;28079039;0.2;40.4782322;-3.7115364
307;201942;2019;4;2;7;28079004;0.8;40.4238823;-3.7122567
308;201942;2019;4;2;7;28079056;0.5;40.3850336;-3.7187679
309;201942;2019;4;2;7;28079057;0.4;40.4942012;-3.6605173
310;201942;2019;4;2;7;28079036;0.5;40.4079517;-3.6453104
311;201942;2019;4;2;7;28079039;0.3;40.4782322;-3.7115364
312;201942;2019;4;2;7;28079016;0.5;40.4400457;-3.6392422
313;201942;2019;4;2;7;28079024;0.2;40.4193577;-3.7473445
314;201942;2019;4;2;7;28079018;0.5;40.3947825;-3.7318356
315;201942;2019;4;2;7;28079008;0.2;40.4215533;-3.6823158
316;201942;2019;4;2;7;28079035;0.6;40.4192091;-3.7031662
317;201942;2019;4;2;8;28079036;0.7;40.4079517;-3.6453104
318;201942;2019;4;2;8;28079057;0.5;40.4942012;-3.6605173
319;201942;2019;4;2;8;28079018;0.6;40.3947825;-3.7318356
320;201942;2019;4;2;8;28079035;0.8;40.4192091;-3.7031662
321;201942;2019;4;2;8;28079008;0.3;40.4215533;-3.6823158
322;201942;2019;4;2;8;28079016;0.6;40.4400457;-3.6392422
323;201942;2019;4;2;8;28079039;0.5;40.4782322;-3.7115364
324;201942;2019;4;2;8;28079056;0.5;40.3850336;-3.7187679
325;201942;2019;4;2;8;28079024;0.2;40.4193577;-3.7473445
326;201942;2019;4;2;8;28079004;1.2;40.4238823;-3.7122567
327;201942;2019;4;2;9;28079024;0.2;40.4193577;-3.7473445
328;201942;2019;4;2;9;28079039;0.6;40.4782322;-3.7115364
329;201942;2019;4;2;9;28079018;0.6;40.3947825;-3.7318356
330;201942;2019;4;2;9;28079035;0.8;40.4192091;-3.7031662
331;201942;2019;4;2;9;28079004;0.7;40.4238823;-3.7122567
332;201942;2019;4;2;9;28079056;0.5;40.3850336;-3.7187679
333;201942;2019;4;2;9;28079036;0.6;40.4079517;-3.6453104
334;201942;2019;4;2;9;28079016;0.7;40.4400457;-3.6392422
335;201942;2019;4;2;9;28079008;0.4;40.4215533;-3.6823158
336;201942;2019;4;2;9;28079057;0.4;40.4942012;-3.6605173
337;201942;2019;4;2;10;28079039;0.6;40.4782322;-3.7115364
338;201942;2019;4;2;10;28079056;0.4;40.3850336;-3.7187679
339;201942;2019;4;2;10;28079004;0.6;40.4238823;-3.7122567
340;201942;2019;4;2;10;28079057;0.4;40.4942012;-3.6605173
341;201942;2019;4;2;10;28079008;0.4;40.4215533;-3.6823158
342;201942;2019;4;2;10;28079016;0.7;40.4400457;-3.6392422
343;201942;2019;4;2;10;28079035;0.7;40.4192091;-3.7031662
344;201942;2019;4;2;10;28079024;0.3;40.4193577;-3.7473445
345;201942;2019;4;2;10;28079036;0.4;40.4079517;-3.6453104
346;201942;2019;4;2;11;28079057;0.6;40.4942012;-3.6605173
347;201942;2019;4;2;11;28079024;0.4;40.4193577;-3.7473445
348;201942;2019;4;2;11;28079008;0.3;40.4215533;-3.6823158
349;201942;2019;4;2;11;28079018;0.4;40.3947825;-3.7318356
350;201942;2019;4;2;11;28079039;0.5;40.4782322;-3.7115364
351;201942;2019;4;2;11;28079056;0.3;40.3850336;-3.7187679
352;201942;2019;4;2;11;28079004;0.5;40.4238823;-3.7122567
353;201942;2019;4;2;11;28079036;0.5;40.4079517;-3.6453104
354;201942;2019;4;2;11;28079016;0.6;40.4400457;-3.6392422
355;201942;2019;4;2;11;28079035;0.6;40.4192091;-3.7031662
356;201942;2019;4;2;12;28079018;0.4;40.3947825;-3.7318356
357;201942;2019;4;2;12;28079024;0.3;40.4193577;-3.7473445
358;201942;2019;4;2;12;28079016;0.5;40.4400457;-3.6392422
359;201942;2019;4;2;12;28079056;0.3;40.3850336;-3.7187679
360;201942;2019;4;2;12;28079035;0.7;40.4192091;-3.7031662
361;201942;2019;4;2;12;28079004;0.5;40.4238823;-3.7122567
362;201942;2019;4;2;12;28079036;0.3;40.4079517;-3.6453104
363;201942;2019;4;2;12;28079057;0.5;40.4942012;-3.6605173
364;201942;2019;4;2;12;28079039;0.4;40.4782322;-3.7115364
365;201942;2019;4;2;12;28079008;0.3;40.4215533;-3.6823158
366;201942;2019;4;2;13;28079008;0.3;40.4215533;-3.6823158
367;201942;2019;4;2;13;28079016;0.4;40.4400457;-3.6392422
368;201942;2019;4;2;13;28079057;0.4;40.4942012;-3.6605173
369;201942;2019;4;2;13;28079056;0.3;40.3850336;-3.7187679
370;201942;2019;4;2;13;28079018;0.4;40.3947825;-3.7318356
371;201942;2019;4;2;13;28079035;0.6;40.4192091;-3.7031662
372;201942;2019;4;2;13;28079036;0.3;40.4079517;-3.6453104
373;201942;2019;4;2;13;28079004;0.4;40.4238823;-3.7122567
374;201942;2019;4;2;13;28079039;0.3;40.4782322;-3.7115364
375;201942;2019;4;2;14;28079056;0.3;40.3850336;-3.7187679
376;201942;2019;4;2;14;28079008;0.2;40.4215533;-3.6823158
377;201942;2019;4;2;14;28079004;0.4;40.4238823;-3.7122567
378;201942;2019;4;2;14;28079016;0.3;40.4400457;-3.6392422
379;201942;2019;4;2;14;28079018;0.3;40.3947825;-3.7318356
380;201942;2019;4;2;14;28079057;0.3;40.4942012;-3.6605173
381;201942;2019;4;2;14;28079024;0.1;40.4193577;-3.7473445
382;201942;2019;4;2;14;28079039;0.2;40.4782322;-3.7115364
383;201942;2019;4;2;14;28079035;0.5;40.4192091;-3.7031662
384;201942;2019;4;2;14;28079036;0.3;40.4079517;-3.6453104
385;201942;2019;4;2;15;28079024;0.2;40.4193577;-3.7473445
386;201942;2019;4;2;15;28079056;0.3;40.3850336;-3.7187679
387;201942;2019;4;2;15;28079036;0.4;40.4079517;-3.6453104
388;201942;2019;4;2;15;28079035;0.7;40.4192091;-3.7031662
389;201942;2019;4;2;15;28079057;0.3;40.4942012;-3.6605173
390;201942;2019;4;2;15;28079016;0.3;40.4400457;-3.6392422
391;201942;2019;4;2;15;28079039;0.2;40.4782322;-3.7115364
392;201942;2019;4;2;15;28079018;0.4;40.3947825;-3.7318356
393;201942;2019;4;2;15;28079008;0.2;40.4215533;-3.6823158
394;201942;2019;4;2;15;28079004;0.4;40.4238823;-3.7122567
395;201942;2019;4;2;16;28079036;0.3;40.4079517;-3.6453104
